SEZ_ID,AOP_BarriersPerMile,AOP_DataSource,AOP_NumberofBarriers,AOP_Rating,AOP_Score,AOP_StreamMiles,Acres,Assessment_Unit_Name,Bank_Stability_Data_Source,Bank_Stability_Percent_Unstable,Bank_Stability_Rating,Bank_Stability_Score,Biotic_Integrity_CSCI,Biotic_Integrity_Data_Source,Biotic_Integrity_Rating,Biotic_Integrity_Score,Comments,ConiferEncroachment_Comments,Conifer_Encroachment_Data_Sourc,Conifer_Encroachment_Rating,Conifer_Encroachment_Score,Conifer_Percent_Encroached,Ditches_Data_Source,Ditches_Length,Ditches_Meadow_Length,Ditches_Percent,Ditches_Rating,Ditches_Score,Feature_Type,Habitat_Frag_Data_Source,Habitat_Frag_Impervious_Acres,Habitat_Frag_Percent_Impervious,Habitat_Frag_Rating,Habitat_Frag_Score,Headcuts_Data_Source,Headcuts_Rating,Headcuts_Score,Incision_Data_Source,Incision_Rating,Incision_Ratio,Incision_Score,Invasive_Percent_Cover,Invasives_Data_Source,Invasives_Number_of_Invasives,Invasives_Plant_Types,Invasives_Rating,Invasives_Scores,NDVI_ID,Number_of_Headcuts,Ownership_Primary,Ownership_Secondary,Ownership_Secondary_2,Ownership_Secondary_3,SEZ_Type,Threshold_Year,VegetationVigor_DataSource,VegetationVigor_Rating,VegetationVigor_Raw,VegetationVigor_Score
270,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,3.24687237,Blackwood Creek - middle 2,"TRPA, 2019.0",16.16152246,B,9.0,1.00414868,"TRPA, 634S20403, 2020",A,12.0,Restored in 2012 by USFS and appears to be functioning well. No indications of degradation.https://laketahoeinfo.org/Project/Detail/38. Restoration functioning well. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.02778,12.0,,"USFS, 2023",3.0,"Klamathweed, Bull thistle, Wooly mullein",D,3.0,,0.0,USFS,State of California,private,,Riverine (Perennial),test,DRI 2020,,,
270,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,3.24687237,Blackwood Creek - middle 2,"TRPA, 2019.0",16.16152246,B,9.0,1.00414868,"TRPA, 634S20403, 2020",A,12.0,Restored in 2012 by USFS and appears to be functioning well. No indications of degradation.https://laketahoeinfo.org/Project/Detail/38. Restoration functioning well. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.02778,12.0,,"USFS, 2023",3.0,"Klamathweed, Bull thistle, Wooly mullein",D,3.0,,0.0,USFS,State of California,private,,Riverine (Perennial),test,DRI 2020,,,
270,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,3.24687237,Blackwood Creek - middle 2,"TRPA, 2019.0",16.16152246,B,9.0,1.00414868,"TRPA, 634S20403, 2020",A,12.0,Restored in 2012 by USFS and appears to be functioning well. No indications of degradation.https://laketahoeinfo.org/Project/Detail/38. Restoration functioning well. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.02778,12.0,,"USFS, 2023",3.0,"Klamathweed, Bull thistle, Wooly mullein",D,3.0,,0.0,USFS,State of California,private,,Riverine (Perennial),test,DRI 2020,,,
271,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,2.86705704,Blackwood Creek - middle 4,"TRPA, 2023.0",24.72053699,C,6.0,1.03,"TRPA, 634S14251, 2018",A,12.0,"Downstream of Barker Pass bridge restoration project, channel has some instability and is incised in places.",,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.02,0.06170166,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",C,1.69376667,6.0,,"TRPA, 2023",1.0,Wooly mullein,B,9.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
271,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,2.86705704,Blackwood Creek - middle 4,"TRPA, 2023.0",24.72053699,C,6.0,1.03,"TRPA, 634S14251, 2018",A,12.0,"Downstream of Barker Pass bridge restoration project, channel has some instability and is incised in places.",,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.02,0.06170166,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",C,1.69376667,6.0,,"TRPA, 2023",1.0,Wooly mullein,B,9.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
271,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,2.86705704,Blackwood Creek - middle 4,"TRPA, 2023.0",24.72053699,C,6.0,1.03,"TRPA, 634S14251, 2018",A,12.0,"Downstream of Barker Pass bridge restoration project, channel has some instability and is incised in places.",,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.02,0.06170166,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",C,1.69376667,6.0,,"TRPA, 2023",1.0,Wooly mullein,B,9.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
271,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,2.86705704,Blackwood Creek - middle 4,"TRPA, 2023.0",24.72053699,C,6.0,1.03,"TRPA, 634S14251, 2018",A,12.0,"Downstream of Barker Pass bridge restoration project, channel has some instability and is incised in places.",,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.02,0.06170166,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",C,1.69376667,6.0,,"TRPA, 2023",1.0,Wooly mullein,B,9.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
272,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,4.96494544,Blackwood Creek - Upper 2,"TRPA, 2019.0",6.4466916,B,9.0,1.05812197,"TRPA, 634S20395, 2020",A,12.0,Restoration projects on old gravel mining site completed in 2009 and 2012 and appear to be functioning well. https://laketahoeinfo.org/Project/Detail/1483 and https://laketahoeinfo.org/Project/Detail/241. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.02,0.07146739,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.14285,12.0,,"USFS, 2023",4.0,"Klamathweed, Wooly mullein, Bull thistle, Cheatgrass",D,3.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
272,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,4.96494544,Blackwood Creek - Upper 2,"TRPA, 2019.0",6.4466916,B,9.0,1.05812197,"TRPA, 634S20395, 2020",A,12.0,Restoration projects on old gravel mining site completed in 2009 and 2012 and appear to be functioning well. https://laketahoeinfo.org/Project/Detail/1483 and https://laketahoeinfo.org/Project/Detail/241. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.02,0.07146739,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.14285,12.0,,"USFS, 2023",4.0,"Klamathweed, Wooly mullein, Bull thistle, Cheatgrass",D,3.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
272,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,4.96494544,Blackwood Creek - Upper 2,"TRPA, 2019.0",6.4466916,B,9.0,1.05812197,"TRPA, 634S20395, 2020",A,12.0,Restoration projects on old gravel mining site completed in 2009 and 2012 and appear to be functioning well. https://laketahoeinfo.org/Project/Detail/1483 and https://laketahoeinfo.org/Project/Detail/241. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.02,0.07146739,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.14285,12.0,,"USFS, 2023",4.0,"Klamathweed, Wooly mullein, Bull thistle, Cheatgrass",D,3.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
272,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,4.96494544,Blackwood Creek - Upper 2,"TRPA, 2019.0",6.4466916,B,9.0,1.05812197,"TRPA, 634S20395, 2020",A,12.0,Restoration projects on old gravel mining site completed in 2009 and 2012 and appear to be functioning well. https://laketahoeinfo.org/Project/Detail/1483 and https://laketahoeinfo.org/Project/Detail/241. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.02,0.07146739,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.14285,12.0,,"USFS, 2023",4.0,"Klamathweed, Wooly mullein, Bull thistle, Cheatgrass",D,3.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
273,0.40160643,"USFS / TRPA 2009, 2019",1.0,B,9.0,2.49,4.81671145,Blackwood Creek - upper 3,"TRPA, 2023.0",29.74223213,C,6.0,1.025,"TRPA, 634S12199, 2012",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.07,0.10809922,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",A,1.05555,12.0,,"TRPA, 2023",0.0,None,A,12.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
273,0.40160643,"USFS / TRPA 2009, 2019",1.0,B,9.0,2.49,4.81671145,Blackwood Creek - upper 3,"TRPA, 2023.0",29.74223213,C,6.0,1.025,"TRPA, 634S12199, 2012",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.07,0.10809922,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",A,1.05555,12.0,,"TRPA, 2023",0.0,None,A,12.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
273,0.40160643,"USFS / TRPA 2009, 2019",1.0,B,9.0,2.49,4.81671145,Blackwood Creek - upper 3,"TRPA, 2023.0",29.74223213,C,6.0,1.025,"TRPA, 634S12199, 2012",A,12.0,No indication of degradation besides bank instability.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.07,0.10809922,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",A,1.05555,12.0,,"TRPA, 2023",0.0,None,A,12.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
273,0.40160643,"USFS / TRPA 2009, 2019",1.0,B,9.0,2.49,4.81671145,Blackwood Creek - upper 3,"TRPA, 2023.0",29.74223213,C,6.0,1.025,"TRPA, 634S12199, 2012",A,12.0,No indication of degradation besides bank instability.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.07,0.10809922,A,12.0,"TRPA, 2023",A,12.0,"TRPA, 2023",A,1.05555,12.0,,"TRPA, 2023",0.0,None,A,12.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
274,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,0.50046284,Burke Creek - middle,"TRPA, 2019.0",9.30562713,B,9.0,0.827,"TRPA, 634S14306, 2014",B,9.0,No indications of degradation. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.09,1.32043358,B,9.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.0,12.0,,,,,,,,0.0,USFS,private,,,Riverine (Perennial),test,DRI 2020,,,
274,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,0.50046284,Burke Creek - middle,"TRPA, 2019.0",9.30562713,B,9.0,0.827,"TRPA, 634S14306, 2014",B,9.0,No indications of degradation. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.09,1.32043358,B,9.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.0,12.0,,,,,,,,0.0,USFS,private,,,Riverine (Perennial),test,DRI 2020,,,
274,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,0.50046284,Burke Creek - middle,"TRPA, 2019.0",9.30562713,B,9.0,0.827,"TRPA, 634S14306, 2014",B,9.0,No indication of degradation besides bank instability.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.09,1.32043358,B,9.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.0,12.0,,,,,,,,0.0,USFS,private,,,Riverine (Perennial),test,DRI 2020,,,
274,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,0.50046284,Burke Creek - middle,"TRPA, 2019.0",9.30562713,B,9.0,0.827,"TRPA, 634S14306, 2014",B,9.0,No indication of degradation besides bank instability.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.09,1.32043358,B,9.0,"TRPA, 2020",A,12.0,"TRPA, 2020",A,1.0,12.0,,,,,,,,0.0,USFS,private,,,Riverine (Perennial),test,DRI 2020,,,
275,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,6.92024428,Burton Creek - upper,"TRPA, 2022.0",1.23709755,A,12.0,0.457,"TRPA, 634S16291, 2016",D,3.0,No indications of degradation. Low bioitic integrity score a result of seasonal flows in portions of the creek.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2022",A,12.0,"TRPA, 2022",C,1.6609,6.0,,"TRPA, 2022",0.0,None,A,12.0,,0.0,State of California,USFS,,,Riverine (Perennial),test,DRI 2020,,,
275,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,6.92024428,Burton Creek - upper,"TRPA, 2022.0",1.23709755,A,12.0,0.457,"TRPA, 634S16291, 2016",D,3.0,No indications of degradation. Low bioitic integrity score a result of seasonal flows in portions of the creek.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2022",A,12.0,"TRPA, 2022",C,1.6609,6.0,,"TRPA, 2022",0.0,None,A,12.0,,0.0,State of California,USFS,,,Riverine (Perennial),test,DRI 2020,,,
275,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,6.92024428,Burton Creek - upper,"TRPA, 2022.0",1.23709755,A,12.0,0.457,"TRPA, 634S16291, 2016",D,3.0,Overall this channel seems healthy. Channel is becoming more incised. Low bioitic integrity score a result of seasonal flows in portions of the creek.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2022",A,12.0,"TRPA, 2022",C,1.6609,6.0,,"TRPA, 2022",0.0,None,A,12.0,,0.0,State of California,USFS,,,Riverine (Perennial),test,DRI 2020,,,
275,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,6.92024428,Burton Creek - upper,"TRPA, 2022.0",1.23709755,A,12.0,0.457,"TRPA, 634S16291, 2016",D,3.0,Overall this channel seems healthy. Channel is becoming more incised. Low bioitic integrity score a result of seasonal flows in portions of the creek.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2022",A,12.0,"TRPA, 2022",C,1.6609,6.0,,"TRPA, 2022",0.0,None,A,12.0,,0.0,State of California,USFS,,,Riverine (Perennial),test,DRI 2020,,,
276,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,1.21878881,Cold Creek - middle,"TRPA, 2020.0",4.08564893,A,12.0,1.08247988,"TRPA, 634S22534, 2022",A,12.0,"Old dam site and other development have slightly impacted riparian area and channelized small portions of stream, but overall mostly healthy. Some incision at bottom of unit. Project planned https://laketahoeinfo.org/Project/Detail/3827",,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",C,1.65754444,6.0,,"USFS, 2023",2.0,"Bull thistle, Wooly mullein",C,6.0,,0.0,local,USFS,,,Riverine (Perennial),test,DRI 2020,,,
276,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,1.21878881,Cold Creek - middle,"TRPA, 2020.0",4.08564893,A,12.0,1.08247988,"TRPA, 634S22534, 2022",A,12.0,"Old dam site and other development have slightly impacted riparian area and channelized small portions of stream, but overall mostly healthy. Some incision at bottom of unit. Project planned https://laketahoeinfo.org/Project/Detail/3827",,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",C,1.65754444,6.0,,"USFS, 2023",2.0,"Bull thistle, Wooly mullein",C,6.0,,0.0,local,USFS,,,Riverine (Perennial),test,DRI 2020,,,
276,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,1.21878881,Cold Creek - middle,"TRPA, 2020.0",4.08564893,A,12.0,1.08247988,"TRPA, 634S22534, 2022",A,12.0,"Old dam site and other development have slightly impacted riparian area and channelized small portions of stream, but overall mostly healthy. Some incision at bottom of unit. Project planned https://laketahoeinfo.org/Project/Detail/3827",,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",C,1.65754444,6.0,,"USFS, 2023",2.0,"Bull thistle, Wooly mullein",C,6.0,,0.0,local,USFS,,,Riverine (Perennial),test,DRI 2020,,,
276,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,1.21878881,Cold Creek - middle,"TRPA, 2020.0",4.08564893,A,12.0,1.08247988,"TRPA, 634S22534, 2022",A,12.0,"Old dam site and other development have slightly impacted riparian area and channelized small portions of stream, but overall mostly healthy. Some incision at bottom of unit. Project planned https://laketahoeinfo.org/Project/Detail/3827",,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,"TRPA, 2020",C,1.65754444,6.0,,"USFS, 2023",2.0,"Bull thistle, Wooly mullein",C,6.0,,0.0,local,USFS,,,Riverine (Perennial),test,DRI 2020,,,
277,0.33444816,"USFS / TRPA 2009, 2019",1.0,B,9.0,2.99,4.45770056,Cold Creek - tributary 3,"TRPA, 2019.0",0.0,A,12.0,1.07,"TRPA, 634S19410, 2019",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",A,12.0,,,,,,,,,,,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
277,0.33444816,"USFS / TRPA 2009, 2019",1.0,B,9.0,2.99,4.45770056,Cold Creek - tributary 3,"TRPA, 2019.0",0.0,A,12.0,1.07,"TRPA, 634S19410, 2019",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",A,12.0,,,,,,,,,,,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
277,0.33444816,"USFS / TRPA 2009, 2019",1.0,B,9.0,2.99,4.45770056,Cold Creek - tributary 3,"TRPA, 2019.0",0.0,A,12.0,1.07,"TRPA, 634S19410, 2019",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",A,12.0,,,,,,,,,,,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
277,0.33444816,"USFS / TRPA 2009, 2019",1.0,B,9.0,2.99,4.45770056,Cold Creek - tributary 3,"TRPA, 2019.0",0.0,A,12.0,1.07,"TRPA, 634S19410, 2019",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",A,12.0,,,,,,,,,,,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
278,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,1.8641437,Cold Creek - tributary 2,"TRPA bioassessment  634S19605, 2019.0",0.0,A,12.0,1.16,"TRPA, 634S19605, 2019",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,,,,,,,,,,,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
278,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,1.8641437,Cold Creek - tributary 2,"TRPA bioassessment  634S19605, 2019.0",0.0,A,12.0,1.16,"TRPA, 634S19605, 2019",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,,,,,,,,,,,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
278,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,1.8641437,Cold Creek - tributary 2,"TRPA bioassessment  634S19605, 2019.0",0.0,A,12.0,1.16,"TRPA, 634S19605, 2019",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,,,,,,,,,,,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
278,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,1.8641437,Cold Creek - tributary 2,"TRPA bioassessment  634S19605, 2019.0",0.0,A,12.0,1.16,"TRPA, 634S19605, 2019",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TRPA, 2020",A,12.0,,,,,,,,,,,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
279,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,4.71475185,Cold Creek - upper,"TRPA bioassessment - 634S09058, 2009.0",0.0,A,12.0,1.128,"TRPA, 634S09058, 2009",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",A,12.0,,,,,,"USFS, 2023",4.0,"Wooly mullein, Bull thistle, Canada thistle, Cheatgrass",C,6.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
279,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,4.71475185,Cold Creek - upper,"TRPA bioassessment - 634S09058, 2009.0",0.0,A,12.0,1.128,"TRPA, 634S09058, 2009",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",A,12.0,,,,,,"USFS, 2023",4.0,"Wooly mullein, Bull thistle, Canada thistle, Cheatgrass",C,6.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
279,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,4.71475185,Cold Creek - upper,"TRPA bioassessment - 634S09058, 2009.0",0.0,A,12.0,1.128,"TRPA, 634S09058, 2009",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",A,12.0,,,,,,"USFS, 2023",4.0,"Wooly mullein, Bull thistle, Canada thistle, Cheatgrass",C,6.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
279,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,,4.71475185,Cold Creek - upper,"TRPA bioassessment - 634S09058, 2009.0",0.0,A,12.0,1.128,"TRPA, 634S09058, 2009",A,12.0,No indications of degradation.,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,0.0,0.0,A,12.0,"TPRA baseline condition assessment, 2019",A,12.0,,,,,,"USFS, 2023",4.0,"Wooly mullein, Bull thistle, Canada thistle, Cheatgrass",C,6.0,,0.0,USFS,,,,Riverine (Perennial),test,DRI 2020,,,
280,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,1.42,1.78143483,Deer Creek - headwaters,"TRPA, 2022.0",0.0,A,12.0,0.878640855,"TRPA, 634S20463, 2020/ TRPA, 634S20527, 2020",B,9.0,"Many road crossings disrupt stream, however the stream appears to be stable and mostly healthy.",,,,,,,,,,,,Riverine,TRPA LIDAR 2009,2.86,11.51587117,C,6.0,"TRPA, 2022",A,12.0,,,,,,"TRPA, 2022",0.0,None,A,12.0,,0.0,USFS,private,local,State of Nevada,Riverine (Perennial),test,DRI 2020,,,
280,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,1.42,1.78143483,Deer Creek - headwaters,"TRPA, 2022.0",0.0,A,12.0,0.878640855,"TRPA, 634S20463, 2020/ TRPA, 634S20527, 2020",B,9.0,"Many road crossings disrupt stream, however the stream appears to be stable and mostly healthy.",,,,,,,,,,,,Riverine,TRPA LIDAR 2009,2.86,11.51587117,C,6.0,"TRPA, 2022",A,12.0,,,,,,"TRPA, 2022",0.0,None,A,12.0,,0.0,USFS,private,local,State of Nevada,Riverine (Perennial),test,DRI 2020,,,
280,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,1.42,1.78143483,Deer Creek - headwaters,"TRPA, 2022.0",0.0,A,12.0,0.878640855,"TRPA, 634S20463, 2020/ TRPA, 634S20527, 2020",B,9.0,"Many road crossings disrupt stream, however the stream appears to be stable and mostly healthy.",,,,,,,,,,,,Riverine,TRPA LIDAR 2009,2.86,11.51587117,C,6.0,"TRPA, 2022",A,12.0,,,,,,"TRPA, 2022",0.0,None,A,12.0,,0.0,USFS,private,local,State of Nevada,Riverine (Perennial),test,DRI 2020,,,
280,0.0,"USFS / TRPA 2009, 2019",0.0,A,12.0,1.42,1.78143483,Deer Creek - headwaters,"TRPA, 2022.0",0.0,A,12.0,0.878640855,"TRPA, 634S20463, 2020/ TRPA, 634S20527, 2020",B,9.0,"Many road crossings disrupt stream, however the stream appears to be stable and mostly healthy.",,,,,,,,,,,,Riverine,TRPA LIDAR 2009,2.86,11.51587117,C,6.0,"TRPA, 2022",A,12.0,,,,,,"TRPA, 2022",0.0,None,A,12.0,,0.0,USFS,private,local,State of Nevada,Riverine (Perennial),test,DRI 2020,,,
281,4.30107527,"USFS / TRPA 2009, 2019",4.0,D,3.0,0.93,1.21484477,Deer Creek - upper,"TRPA, 2022.0",10.8090699,B,9.0,0.874,"TRPA, 634TPB096, 2018",B,9.0,Stream has been confined by road develpoment. There is some instability and develpoment within the riparian zone. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,3.62,19.44044805,C,6.0,"TRPA, 2022",C,6.0,,,,,,"USFS, 2023",1.0,Bull thistle,B,9.0,,1.0,private,USFS,,,Riverine (Perennial),test,DRI 2020,,,
281,4.30107527,"USFS / TRPA 2009, 2019",4.0,D,3.0,0.93,1.21484477,Deer Creek - upper,"TRPA, 2022.0",10.8090699,B,9.0,0.874,"TRPA, 634TPB096, 2018",B,9.0,Stream has been confined by road develpoment. There is some instability and develpoment within the riparian zone. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,3.62,19.44044805,C,6.0,"TRPA, 2022",C,6.0,,,,,,"USFS, 2023",1.0,Bull thistle,B,9.0,,1.0,private,USFS,,,Riverine (Perennial),test,DRI 2020,,,
281,4.30107527,"USFS / TRPA 2009, 2019",4.0,D,3.0,0.93,1.21484477,Deer Creek - upper,"TRPA, 2022.0",10.8090699,B,9.0,0.874,"TRPA, 634TPB096, 2018",B,9.0,Stream has been confined by road develpoment. There is some instability and develpoment within the riparian zone. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,3.62,19.44044805,C,6.0,"TRPA, 2022",C,6.0,,,,,,"USFS, 2023",1.0,Bull thistle,B,9.0,,1.0,private,USFS,,,Riverine (Perennial),test,DRI 2020,,,
281,4.30107527,"USFS / TRPA 2009, 2019",4.0,D,3.0,0.93,1.21484477,Deer Creek - upper,"TRPA, 2022.0",10.8090699,B,9.0,0.874,"TRPA, 634TPB096, 2018",B,9.0,Stream has been confined by road develpoment. There is some instability and develpoment within the riparian zone. ,,,,,,,,,,,,Riverine,TRPA LIDAR 2009,3.62,19.44044805,C,6.0,"TRPA, 2022",C,6.0,,,,,,"USFS, 2023",1.0,Bull thistle,B,9.0,,1.0,private,USFS,,,Riverine (Perennial),test,DRI 2020,,,
